method,query_id,query_type,positive_page_ids,candidate_universe,rank,page_id,score
lexical_cosine,manual-c-p08-q03,table,manual-c-p08,evaluated_split_pages,7,manual-c-p08,0.189814150591
lexical_cosine,manual-c-p08-q03,table,manual-c-p08,evaluated_split_pages,8,manual-c-p06,0.18843366572
mock_visual,manual-c-p01-q01,table,manual-c-p01,evaluated_split_pages,1,manual-c-p02,0.593776086758
mock_visual,manual-c-p01-q01,table,manual-c-p01,evaluated_split_pages,2,manual-c-p06,0.573628101039
mock_visual,manual-c-p01-q01,table,manual-c-p01,evaluated_split_pages,3,manual-c-p01,0.564727217428
mock_visual,manual-c-p01-q01,table,manual-c-p01,evaluated_split_pages,4,manual-c-p03,0.549718031007
mock_visual,manual-c-p01-q01,table,manual-c-p01,evaluated_split_pages,5,manual-c-p04,0.532220753339
mock_visual,manual-c-p01-q01,table,manual-c-p01,evaluated_split_pages,6,manual-c-p07,0.530340699156
mock_visual,manual-c-p01-q01,table,manual-c-p01,evaluated_split_pages,7,manual-c-p05,0.50420899002
mock_visual,manual-c-p01-q01,table,manual-c-p01,evaluated_split_pages,8,manual-c-p08,0.47964017878
mock_visual,manual-c-p01-q02,text,manual-c-p01,evaluated_split_pages,1,manual-c-p06,0.57670644716
mock_visual,manual-c-p01-q02,text,manual-c-p01,evaluated_split_pages,2,manual-c-p07,0.571080724554
mock_visual,manual-c-p01-q02,text,manual-c-p01,evaluated_split_pages,3,manual-c-p03,0.563878721725
mock_visual,manual-c-p01-q02,text,manual-c-p01,evaluated_split_pages,4,manual-c-p08,0.557695859363
mock_visual,manual-c-p01-q02,text,manual-c-p01,evaluated_split_pages,5,manual-c-p02,0.55501887187
mock_visual,manual-c-p01-q02,text,manual-c-p01,evaluated_split_pages,6,manual-c-p05,0.551996023336
mock_visual,manual-c-p01-q02,text,manual-c-p01,evaluated_split_pages,7,manual-c-p01,0.54471307872
mock_visual,manual-c-p01-q02,text,manual-c-p01,evaluated_split_pages,8,manual-c-p04,0.538204923263
mock_visual,manual-c-p01-q03,layout,manual-c-p01,evaluated_split_pages,1,manual-c-p06,0.575554030822
mock_visual,manual-c-p01-q03,layout,manual-c-p01,evaluated_split_pages,2,manual-c-p07,0.561656764529
mock_visual,manual-c-p01-q03,layout,manual-c-p01,evaluated_split_pages,3,manual-c-p05,0.543981807156
mock_visual,manual-c-p01-q03,layout,manual-c-p01,evaluated_split_pages,4,manual-c-p03,0.541804884144
mock_visual,manual-c-p01-q03,layout,manual-c-p01,evaluated_split_pages,5,manual-c-p02,0.529482420654
mock_visual,manual-c-p01-q03,layout,manual-c-p01,evaluated_split_pages,6,manual-c-p04,0.529112900627
mock_visual,manual-c-p01-q03,layout,manual-c-p01,evaluated_split_pages,7,manual-c-p01,0.52644163737
mock_visual,manual-c-p01-q03,layout,manual-c-p01,evaluated_split_pages,8,manual-c-p08,0.516994071634
mock_visual,manual-c-p02-q01,figure,manual-c-p02,evaluated_split_pages,1,manual-c-p06,0.588554943052
mock_visual,manual-c-p02-q01,figure,manual-c-p02,evaluated_split_pages,2,manual-c-p04,0.574006650379
mock_visual,manual-c-p02-q01,figure,manual-c-p02,evaluated_split_pages,3,manual-c-p03,0.569023851426
mock_visual,manual-c-p02-q01,figure,manual-c-p02,evaluated_split_pages,4,manual-c-p02,0.543612584425
mock_visual,manual-c-p02-q01,figure,manual-c-p02,evaluated_split_pages,5,manual-c-p08,0.532729259881
mock_visual,manual-c-p02-q01,figure,manual-c-p02,evaluated_split_pages,6,manual-c-p01,0.530303812457
mock_visual,manual-c-p02-q01,figure,manual-c-p02,evaluated_split_pages,7,manual-c-p05,0.528742195233
mock_visual,manual-c-p02-q01,figure,manual-c-p02,evaluated_split_pages,8,manual-c-p07,0.505559136432
mock_visual,manual-c-p02-q02,text,manual-c-p02,evaluated_split_pages,1,manual-c-p06,0.565121862567
mock_visual,manual-c-p02-q02,text,manual-c-p02,evaluated_split_pages,2,manual-c-p03,0.550689718257
mock_visual,manual-c-p02-q02,text,manual-c-p02,evaluated_split_pages,3,manual-c-p02,0.549309314582
mock_visual,manual-c-p02-q02,text,manual-c-p02,evaluated_split_pages,4,manual-c-p07,0.54317474923
mock_visual,manual-c-p02-q02,text,manual-c-p02,evaluated_split_pages,5,manual-c-p01,0.532215775841
mock_visual,manual-c-p02-q02,text,manual-c-p02,evaluated_split_pages,6,manual-c-p08,0.531947238123
mock_visual,manual-c-p02-q02,text,manual-c-p02,evaluated_split_pages,7,manual-c-p05,0.529861440048
mock_visual,manual-c-p02-q02,text,manual-c-p02,evaluated_split_pages,8,manual-c-p04,0.528725152957
mock_visual,manual-c-p02-q03,ocr_failure,manual-c-p02,evaluated_split_pages,1,manual-c-p03,0.631152214607
mock_visual,manual-c-p02-q03,ocr_failure,manual-c-p02,evaluated_split_pages,2,manual-c-p02,0.628287075007
mock_visual,manual-c-p02-q03,ocr_failure,manual-c-p02,evaluated_split_pages,3,manual-c-p04,0.551490097863
mock_visual,manual-c-p02-q03,ocr_failure,manual-c-p02,evaluated_split_pages,4,manual-c-p06,0.540840100126
mock_visual,manual-c-p02-q03,ocr_failure,manual-c-p02,evaluated_split_pages,5,manual-c-p01,0.530141468447
mock_visual,manual-c-p02-q03,ocr_failure,manual-c-p02,evaluated_split_pages,6,manual-c-p05,0.524526768904
mock_visual,manual-c-p02-q03,ocr_failure,manual-c-p02,evaluated_split_pages,7,manual-c-p08,0.517150454681
mock_visual,manual-c-p02-q03,ocr_failure,manual-c-p02,evaluated_split_pages,8,manual-c-p07,0.507867413738
mock_visual,manual-c-p03-q01,layout,manual-c-p03,evaluated_split_pages,1,manual-c-p07,0.554603210891
mock_visual,manual-c-p03-q01,layout,manual-c-p03,evaluated_split_pages,2,manual-c-p06,0.54920551426
mock_visual,manual-c-p03-q01,layout,manual-c-p03,evaluated_split_pages,3,manual-c-p05,0.525792097734
mock_visual,manual-c-p03-q01,layout,manual-c-p03,evaluated_split_pages,4,manual-c-p03,0.525041007449
mock_visual,manual-c-p03-q01,layout,manual-c-p03,evaluated_split_pages,5,manual-c-p04,0.520672164143
mock_visual,manual-c-p03-q01,layout,manual-c-p03,evaluated_split_pages,6,manual-c-p02,0.508474135729
mock_visual,manual-c-p03-q01,layout,manual-c-p03,evaluated_split_pages,7,manual-c-p01,0.501275066408
mock_visual,manual-c-p03-q01,layout,manual-c-p03,evaluated_split_pages,8,manual-c-p08,0.500070550158
mock_visual,manual-c-p03-q02,text,manual-c-p03,evaluated_split_pages,1,manual-c-p07,0.562928670004
mock_visual,manual-c-p03-q02,text,manual-c-p03,evaluated_split_pages,2,manual-c-p06,0.548524535071
mock_visual,manual-c-p03-q02,text,manual-c-p03,evaluated_split_pages,3,manual-c-p03,0.544525664077
mock_visual,manual-c-p03-q02,text,manual-c-p03,evaluated_split_pages,4,manual-c-p08,0.536930650607
mock_visual,manual-c-p03-q02,text,manual-c-p03,evaluated_split_pages,5,manual-c-p05,0.53205938554
mock_visual,manual-c-p03-q02,text,manual-c-p03,evaluated_split_pages,6,manual-c-p02,0.530907604536
mock_visual,manual-c-p03-q02,text,manual-c-p03,evaluated_split_pages,7,manual-c-p04,0.528595336171
mock_visual,manual-c-p03-q02,text,manual-c-p03,evaluated_split_pages,8,manual-c-p01,0.516650640271
mock_visual,manual-c-p03-q03,figure,manual-c-p03,evaluated_split_pages,1,manual-c-p06,0.609701296516
mock_visual,manual-c-p03-q03,figure,manual-c-p03,evaluated_split_pages,2,manual-c-p03,0.577772681139
mock_visual,manual-c-p03-q03,figure,manual-c-p03,evaluated_split_pages,3,manual-c-p08,0.572015129253
mock_visual,manual-c-p03-q03,figure,manual-c-p03,evaluated_split_pages,4,manual-c-p04,0.562999757948
mock_visual,manual-c-p03-q03,figure,manual-c-p03,evaluated_split_pages,5,manual-c-p02,0.548372497719
mock_visual,manual-c-p03-q03,figure,manual-c-p03,evaluated_split_pages,6,manual-c-p01,0.528716609534
mock_visual,manual-c-p03-q03,figure,manual-c-p03,evaluated_split_pages,7,manual-c-p05,0.528644596868
mock_visual,manual-c-p03-q03,figure,manual-c-p03,evaluated_split_pages,8,manual-c-p07,0.505127043934
mock_visual,manual-c-p04-q01,text,manual-c-p04,evaluated_split_pages,1,manual-c-p02,0.562900881564
mock_visual,manual-c-p04-q01,text,manual-c-p04,evaluated_split_pages,2,manual-c-p06,0.551230497312
mock_visual,manual-c-p04-q01,text,manual-c-p04,evaluated_split_pages,3,manual-c-p08,0.537414825488
mock_visual,manual-c-p04-q01,text,manual-c-p04,evaluated_split_pages,4,manual-c-p01,0.537264352964
mock_visual,manual-c-p04-q01,text,manual-c-p04,evaluated_split_pages,5,manual-c-p03,0.533885332955
mock_visual,manual-c-p04-q01,text,manual-c-p04,evaluated_split_pages,6,manual-c-p07,0.533762968672
mock_visual,manual-c-p04-q01,text,manual-c-p04,evaluated_split_pages,7,manual-c-p04,0.513755712268
mock_visual,manual-c-p04-q01,text,manual-c-p04,evaluated_split_pages,8,manual-c-p05,0.509088397148
mock_visual,manual-c-p04-q02,table,manual-c-p04,evaluated_split_pages,1,manual-c-p06,0.583870370034
mock_visual,manual-c-p04-q02,table,manual-c-p04,evaluated_split_pages,2,manual-c-p01,0.563445659801
mock_visual,manual-c-p04-q02,table,manual-c-p04,evaluated_split_pages,3,manual-c-p02,0.552979665239
mock_visual,manual-c-p04-q02,table,manual-c-p04,evaluated_split_pages,4,manual-c-p03,0.552570500273
mock_visual,manual-c-p04-q02,table,manual-c-p04,evaluated_split_pages,5,manual-c-p07,0.5456468237
mock_visual,manual-c-p04-q02,table,manual-c-p04,evaluated_split_pages,6,manual-c-p04,0.523159184801
mock_visual,manual-c-p04-q02,table,manual-c-p04,evaluated_split_pages,7,manual-c-p05,0.522916607895
mock_visual,manual-c-p04-q02,table,manual-c-p04,evaluated_split_pages,8,manual-c-p08,0.494255695946
mock_visual,manual-c-p04-q03,layout,manual-c-p04,evaluated_split_pages,1,manual-c-p06,0.55839890407
mock_visual,manual-c-p04-q03,layout,manual-c-p04,evaluated_split_pages,2,manual-c-p07,0.53876044828
mock_visual,manual-c-p04-q03,layout,manual-c-p04,evaluated_split_pages,3,manual-c-p03,0.517442207014
mock_visual,manual-c-p04-q03,layout,manual-c-p04,evaluated_split_pages,4,manual-c-p05,0.515868278621
mock_visual,manual-c-p04-q03,layout,manual-c-p04,evaluated_split_pages,5,manual-c-p02,0.511370854899
mock_visual,manual-c-p04-q03,layout,manual-c-p04,evaluated_split_pages,6,manual-c-p08,0.509538291006
mock_visual,manual-c-p04-q03,layout,manual-c-p04,evaluated_split_pages,7,manual-c-p04,0.503332163246
mock_visual,manual-c-p04-q03,layout,manual-c-p04,evaluated_split_pages,8,manual-c-p01,0.499613742493
mock_visual,manual-c-p05-q01,text,manual-c-p05,evaluated_split_pages,1,manual-c-p02,0.556786228024
mock_visual,manual-c-p05-q01,text,manual-c-p05,evaluated_split_pages,2,manual-c-p01,0.550782814549
mock_visual,manual-c-p05-q01,text,manual-c-p05,evaluated_split_pages,3,manual-c-p07,0.550018305834
mock_visual,manual-c-p05-q01,text,manual-c-p05,evaluated_split_pages,4,manual-c-p06,0.541493139132
mock_visual,manual-c-p05-q01,text,manual-c-p05,evaluated_split_pages,5,manual-c-p03,0.539126720392
mock_visual,manual-c-p05-q01,text,manual-c-p05,evaluated_split_pages,6,manual-c-p08,0.522396283741
mock_visual,manual-c-p05-q01,text,manual-c-p05,evaluated_split_pages,7,manual-c-p05,0.521475904755
mock_visual,manual-c-p05-q01,text,manual-c-p05,evaluated_split_pages,8,manual-c-p04,0.508848617697
mock_visual,manual-c-p05-q02,table,manual-c-p05,evaluated_split_pages,1,manual-c-p06,0.588289349075
mock_visual,manual-c-p05-q02,table,manual-c-p05,evaluated_split_pages,2,manual-c-p07,0.58644324522
mock_visual,manual-c-p05-q02,table,manual-c-p05,evaluated_split_pages,3,manual-c-p04,0.560313057426
mock_visual,manual-c-p05-q02,table,manual-c-p05,evaluated_split_pages,4,manual-c-p01,0.550259010688
mock_visual,manual-c-p05-q02,table,manual-c-p05,evaluated_split_pages,5,manual-c-p02,0.539793016125
mock_visual,manual-c-p05-q02,table,manual-c-p05,evaluated_split_pages,6,manual-c-p03,0.539383851159
mock_visual,manual-c-p05-q02,table,manual-c-p05,evaluated_split_pages,7,manual-c-p05,0.506723311586
mock_visual,manual-c-p05-q02,table,manual-c-p05,evaluated_split_pages,8,manual-c-p08,0.49821227224
mock_visual,manual-c-p05-q03,ocr_failure,manual-c-p05,evaluated_split_pages,1,manual-c-p03,0.631152214607
mock_visual,manual-c-p05-q03,ocr_failure,manual-c-p05,evaluated_split_pages,2,manual-c-p02,0.628287075007
mock_visual,manual-c-p05-q03,ocr_failure,manual-c-p05,evaluated_split_pages,3,manual-c-p04,0.551490097863
mock_visual,manual-c-p05-q03,ocr_failure,manual-c-p05,evaluated_split_pages,4,manual-c-p06,0.540840100126
mock_visual,manual-c-p05-q03,ocr_failure,manual-c-p05,evaluated_split_pages,5,manual-c-p01,0.530141468447
mock_visual,manual-c-p05-q03,ocr_failure,manual-c-p05,evaluated_split_pages,6,manual-c-p05,0.524526768904
mock_visual,manual-c-p05-q03,ocr_failure,manual-c-p05,evaluated_split_pages,7,manual-c-p08,0.517150454681
mock_visual,manual-c-p05-q03,ocr_failure,manual-c-p05,evaluated_split_pages,8,manual-c-p07,0.507867413738
mock_visual,manual-c-p06-q01,layout,manual-c-p06,evaluated_split_pages,1,manual-c-p06,0.568967489447
mock_visual,manual-c-p06-q01,layout,manual-c-p06,evaluated_split_pages,2,manual-c-p07,0.541189500515
mock_visual,manual-c-p06-q01,layout,manual-c-p06,evaluated_split_pages,3,manual-c-p02,0.519356846757
mock_visual,manual-c-p06-q01,layout,manual-c-p06,evaluated_split_pages,4,manual-c-p03,0.514833613776
mock_visual,manual-c-p06-q01,layout,manual-c-p06,evaluated_split_pages,5,manual-c-p05,0.512178953566
mock_visual,manual-c-p06-q01,layout,manual-c-p06,evaluated_split_pages,6,manual-c-p04,0.504730148196
mock_visual,manual-c-p06-q01,layout,manual-c-p06,evaluated_split_pages,7,manual-c-p01,0.49345670815
mock_visual,manual-c-p06-q01,layout,manual-c-p06,evaluated_split_pages,8,manual-c-p08,0.492091136674
mock_visual,manual-c-p06-q02,figure,manual-c-p06,evaluated_split_pages,1,manual-c-p06,0.592048127378
mock_visual,manual-c-p06-q02,figure,manual-c-p06,evaluated_split_pages,2,manual-c-p03,0.576077194651
mock_visual,manual-c-p06-q02,figure,manual-c-p06,evaluated_split_pages,3,manual-c-p04,0.564410660626
mock_visual,manual-c-p06-q02,figure,manual-c-p06,evaluated_split_pages,4,manual-c-p02,0.536391813261
mock_visual,manual-c-p06-q02,figure,manual-c-p06,evaluated_split_pages,5,manual-c-p05,0.531747006905
mock_visual,manual-c-p06-q02,figure,manual-c-p06,evaluated_split_pages,6,manual-c-p08,0.530018709116
mock_visual,manual-c-p06-q02,figure,manual-c-p06,evaluated_split_pages,7,manual-c-p01,0.521212702031
mock_visual,manual-c-p06-q02,figure,manual-c-p06,evaluated_split_pages,8,manual-c-p07,0.477975668673
mock_visual,manual-c-p06-q03,text,manual-c-p06,evaluated_split_pages,1,manual-c-p06,0.564187405866
mock_visual,manual-c-p06-q03,text,manual-c-p06,evaluated_split_pages,2,manual-c-p02,0.547930659932
mock_visual,manual-c-p06-q03,text,manual-c-p06,evaluated_split_pages,3,manual-c-p07,0.538878814942
mock_visual,manual-c-p06-q03,text,manual-c-p06,evaluated_split_pages,4,manual-c-p01,0.526989746807
mock_visual,manual-c-p06-q03,text,manual-c-p06,evaluated_split_pages,5,manual-c-p03,0.523895880165
mock_visual,manual-c-p06-q03,text,manual-c-p06,evaluated_split_pages,6,manual-c-p08,0.523100724808
mock_visual,manual-c-p06-q03,text,manual-c-p06,evaluated_split_pages,7,manual-c-p04,0.521741870904
mock_visual,manual-c-p06-q03,text,manual-c-p06,evaluated_split_pages,8,manual-c-p05,0.512531725961
mock_visual,manual-c-p07-q01,ocr_failure,manual-c-p07,evaluated_split_pages,1,manual-c-p03,0.631152214607
mock_visual,manual-c-p07-q01,ocr_failure,manual-c-p07,evaluated_split_pages,2,manual-c-p02,0.628287075007
mock_visual,manual-c-p07-q01,ocr_failure,manual-c-p07,evaluated_split_pages,3,manual-c-p04,0.551490097863
mock_visual,manual-c-p07-q01,ocr_failure,manual-c-p07,evaluated_split_pages,4,manual-c-p06,0.540840100126
mock_visual,manual-c-p07-q01,ocr_failure,manual-c-p07,evaluated_split_pages,5,manual-c-p01,0.530141468447
mock_visual,manual-c-p07-q01,ocr_failure,manual-c-p07,evaluated_split_pages,6,manual-c-p05,0.524526768904
mock_visual,manual-c-p07-q01,ocr_failure,manual-c-p07,evaluated_split_pages,7,manual-c-p08,0.517150454681
mock_visual,manual-c-p07-q01,ocr_failure,manual-c-p07,evaluated_split_pages,8,manual-c-p07,0.507867413738
mock_visual,manual-c-p07-q02,text,manual-c-p07,evaluated_split_pages,1,manual-c-p08,0.560962847938
mock_visual,manual-c-p07-q02,text,manual-c-p07,evaluated_split_pages,2,manual-c-p03,0.553288587876
mock_visual,manual-c-p07-q02,text,manual-c-p07,evaluated_split_pages,3,manual-c-p07,0.542506556528
mock_visual,manual-c-p07-q02,text,manual-c-p07,evaluated_split_pages,4,manual-c-p06,0.542314563469
mock_visual,manual-c-p07-q02,text,manual-c-p07,evaluated_split_pages,5,manual-c-p02,0.533131276173
mock_visual,manual-c-p07-q02,text,manual-c-p07,evaluated_split_pages,6,manual-c-p01,0.52655320465
mock_visual,manual-c-p07-q02,text,manual-c-p07,evaluated_split_pages,7,manual-c-p05,0.525036798884
mock_visual,manual-c-p07-q02,text,manual-c-p07,evaluated_split_pages,8,manual-c-p04,0.522603865463
mock_visual,manual-c-p07-q03,layout,manual-c-p07,evaluated_split_pages,1,manual-c-p06,0.543383665883
mock_visual,manual-c-p07-q03,layout,manual-c-p07,evaluated_split_pages,2,manual-c-p07,0.535457479507
mock_visual,manual-c-p07-q03,layout,manual-c-p07,evaluated_split_pages,3,manual-c-p03,0.53325624851
mock_visual,manual-c-p07-q03,layout,manual-c-p07,evaluated_split_pages,4,manual-c-p08,0.522600735156
mock_visual,manual-c-p07-q03,layout,manual-c-p07,evaluated_split_pages,5,manual-c-p05,0.519208422744
mock_visual,manual-c-p07-q03,layout,manual-c-p07,evaluated_split_pages,6,manual-c-p04,0.515055160354
mock_visual,manual-c-p07-q03,layout,manual-c-p07,evaluated_split_pages,7,manual-c-p02,0.510558827889
mock_visual,manual-c-p07-q03,layout,manual-c-p07,evaluated_split_pages,8,manual-c-p01,0.510558720513
mock_visual,manual-c-p08-q01,text,manual-c-p08,evaluated_split_pages,1,manual-c-p02,0.572909189627
mock_visual,manual-c-p08-q01,text,manual-c-p08,evaluated_split_pages,2,manual-c-p06,0.568508122484
mock_visual,manual-c-p08-q01,text,manual-c-p08,evaluated_split_pages,3,manual-c-p01,0.559875194422
mock_visual,manual-c-p08-q01,text,manual-c-p08,evaluated_split_pages,4,manual-c-p03,0.54039417266
mock_visual,manual-c-p08-q01,text,manual-c-p08,evaluated_split_pages,5,manual-c-p04,0.537557553473
mock_visual,manual-c-p08-q01,text,manual-c-p08,evaluated_split_pages,6,manual-c-p08,0.535294907987
mock_visual,manual-c-p08-q01,text,manual-c-p08,evaluated_split_pages,7,manual-c-p07,0.534819184774
mock_visual,manual-c-p08-q01,text,manual-c-p08,evaluated_split_pages,8,manual-c-p05,0.520129163111
mock_visual,manual-c-p08-q02,ocr_failure,manual-c-p08,evaluated_split_pages,1,manual-c-p03,0.631152214607
mock_visual,manual-c-p08-q02,ocr_failure,manual-c-p08,evaluated_split_pages,2,manual-c-p02,0.628287075007
mock_visual,manual-c-p08-q02,ocr_failure,manual-c-p08,evaluated_split_pages,3,manual-c-p04,0.551490097863
mock_visual,manual-c-p08-q02,ocr_failure,manual-c-p08,evaluated_split_pages,4,manual-c-p06,0.540840100126
mock_visual,manual-c-p08-q02,ocr_failure,manual-c-p08,evaluated_split_pages,5,manual-c-p01,0.530141468447
mock_visual,manual-c-p08-q02,ocr_failure,manual-c-p08,evaluated_split_pages,6,manual-c-p05,0.524526768904
mock_visual,manual-c-p08-q02,ocr_failure,manual-c-p08,evaluated_split_pages,7,manual-c-p08,0.517150454681
mock_visual,manual-c-p08-q02,ocr_failure,manual-c-p08,evaluated_split_pages,8,manual-c-p07,0.507867413738
mock_visual,manual-c-p08-q03,table,manual-c-p08,evaluated_split_pages,1,manual-c-p06,0.621763902901
mock_visual,manual-c-p08-q03,table,manual-c-p08,evaluated_split_pages,2,manual-c-p01,0.604242081321
mock_visual,manual-c-p08-q03,table,manual-c-p08,evaluated_split_pages,3,manual-c-p02,0.593776086758
mock_visual,manual-c-p08-q03,table,manual-c-p08,evaluated_split_pages,4,manual-c-p03,0.593366921793
mock_visual,manual-c-p08-q03,table,manual-c-p08,evaluated_split_pages,5,manual-c-p07,0.58644324522
mock_visual,manual-c-p08-q03,table,manual-c-p08,evaluated_split_pages,6,manual-c-p05,0.560311536084
mock_visual,manual-c-p08-q03,table,manual-c-p08,evaluated_split_pages,7,manual-c-p04,0.539415446183
mock_visual,manual-c-p08-q03,table,manual-c-p08,evaluated_split_pages,8,manual-c-p08,0.535052117465
